Años;FECHA;Provincia;Idprovincia;Promedio de TMEDIA;Promedio de TMIN;Promedio de TMAX
2004;oct;lleida;25;17,7;10,9;24,4
2004;nov;lleida;25;8,4;2,7;14,2
2004;dic;lleida;25;6,7;2,2;11,1
2005;ene;lleida;25;3,4;-0,9;7,6
2005;feb;lleida;25;5,5;-1,5;12,4
2005;mar;lleida;25;10,4;2,7;18,1
2005;abr;lleida;25;14,8;7,6;22
2005;may;lleida;25;19,6;12,5;26,7
2005;jun;lleida;25;24,4;16,7;32
2005;jul;lleida;25;25,9;17,9;33,8
2005;ago;lleida;25;23,6;16,4;30,8
2005;sep;lleida;25;20,6;13,3;27,8
2005;oct;lleida;25;16,8;11,3;22,3
2005;nov;lleida;25;9,5;4,5;14,4
2005;dic;lleida;25;2,2;-2;6,5
2006;ene;lleida;25;4,9;1,1;8,7
2006;feb;lleida;25;5,7;0,1;11,4
2006;mar;lleida;25;12,4;6,2;18,6
2006;abr;lleida;25;15,3;8;22,6
2006;may;lleida;25;20,1;12,8;27,4
2006;jun;lleida;25;23,6;15,9;31,3
2006;jul;lleida;25;27,7;20;35,5
2006;ago;lleida;25;23,4;15,8;31,1
2006;sep;lleida;25;22,1;16;28,3
2006;oct;lleida;25;18;12,5;23,5
2006;nov;lleida;25;12,6;7,9;17,3
2006;dic;lleida;25;4,2;1,1;7,3
2007;ene;lleida;25;5,1;1,4;8,9
2007;feb;lleida;25;9,3;3,6;15
2007;mar;lleida;25;11,2;4,4;18
2007;abr;lleida;25;14,8;8,9;20,7
2007;may;lleida;25;18,7;11,4;26
2007;jun;lleida;25;22,8;15,6;29,9
2007;jul;lleida;25;24,9;17,2;32,6
2007;ago;lleida;25;24,3;16,9;31,7
2007;sep;lleida;25;21,1;13,9;28,3
2007;oct;lleida;25;16,1;9,7;22,5
2007;nov;lleida;25;7,5;0,4;14,7
2007;dic;lleida;25;5,5;0,6;10,4
2008;ene;lleida;25;6,3;2;10,6
2008;feb;lleida;25;9,7;3,4;16
2008;mar;lleida;25;11,5;4,7;18,4
2008;abr;lleida;25;14,6;7,6;21,6
2008;may;lleida;25;17,8;12,1;23,5
2008;jun;lleida;25;21,8;14,9;28,6
2008;jul;lleida;25;24,9;17,8;32
2008;ago;lleida;25;25,4;18,2;32,6
2008;sep;lleida;25;20,6;14,3;26,9
2008;oct;lleida;25;15,7;10,1;21,2
2008;nov;lleida;25;7,9;2,5;13,3
2008;dic;lleida;25;5,4;1,5;9,2
2009;ene;lleida;25;5,3;1,2;9,3
2009;feb;lleida;25;8,1;2,2;14,1
2009;mar;lleida;25;11;3,9;18,2
2009;abr;lleida;25;13,1;6,8;19,4
2009;may;lleida;25;20,3;12,9;27,8
2009;jun;lleida;25;24,2;16,6;31,9
2009;jul;lleida;25;26,3;18,9;33,7
2009;ago;lleida;25;26,4;19,4;33,5
2009;sep;lleida;25;21,6;15;28,1
2009;oct;lleida;25;17;10,7;23,4
2009;nov;lleida;25;11,8;5,8;17,8
2009;dic;lleida;25;6,4;1,9;10,8
2010;ene;lleida;25;6;1,9;10,2
2010;feb;lleida;25;7;1,5;12,4
2010;mar;lleida;25;10;3,8;16,2
2010;abr;lleida;25;14,4;8,1;20,8
2010;may;lleida;25;17;9,9;24,1
2010;jun;lleida;25;21,4;14,2;28,6
2010;jul;lleida;25;26,8;19,2;34,3
2010;ago;lleida;25;25;17,7;32,3
2010;sep;lleida;25;20,7;14,1;27,4
2010;oct;lleida;25;15,1;8,9;21,4
2010;nov;lleida;25;9,3;3,3;15,2
2010;dic;lleida;25;5,2;0,3;10,1
2011;ene;lleida;25;4,8;0,1;9,5
2011;feb;lleida;25;8,5;1,6;15,3
2011;mar;lleida;25;11,3;5,4;17,3
2011;abr;lleida;25;17;9,9;24,1
2011;may;lleida;25;20,1;12,8;27,4
2011;jun;lleida;25;22,2;15,1;29,2
2011;jul;lleida;25;23,8;16,9;30,8
2011;ago;lleida;25;26,2;18,9;33,6
2011;sep;lleida;25;23,3;15,9;30,7
2011;oct;lleida;25;17,3;10,4;24,1
2011;nov;lleida;25;12,4;8,8;16
2011;dic;lleida;25;7,1;2;12,2
2012;ene;lleida;25;5,1;-0,5;10,8
2012;feb;lleida;25;4,9;-2,9;12,8
2012;mar;lleida;25;12;3,9;20,1
2012;abr;lleida;25;13,4;7,3;19,5
2012;may;lleida;25;19,7;12,5;26,9
2012;jun;lleida;25;24,4;16,9;31,9
2012;jul;lleida;25;24,7;17,5;31,8
2012;ago;lleida;25;27,4;19,9;34,8
2012;sep;lleida;25;21,2;14,4;28
2012;oct;lleida;25;16,9;10,9;22,8
2012;nov;lleida;25;10,3;5,8;14,8
2012;dic;lleida;25;6,5;1,1;11,8
2013;ene;lleida;25;5,7;0,6;10,8
2013;feb;lleida;25;7,3;1,4;13,2
2013;mar;lleida;25;11,2;5,5;16,9
2013;abr;lleida;25;13,4;6,9;19,9
2013;may;lleida;25;15;8,6;21,4
2013;jun;lleida;25;20,8;13,7;27,9
2013;jul;lleida;25;26,3;19;33,6
2013;ago;lleida;25;24,4;17,5;31,4
2013;sep;lleida;25;21,2;13,9;28,5
2013;oct;lleida;25;18,1;11,4;24,7
2013;nov;lleida;25;10,2;4,6;15,8
2013;dic;lleida;25;3,9;0,2;7,7
2014;ene;lleida;25;7,6;3,1;12
2014;feb;lleida;25;8,2;2,5;13,9
2014;mar;lleida;25;11,6;4,6;18,7
2014;abr;lleida;25;16,9;10;23,9
2014;may;lleida;25;18,1;10,7;25,6
2014;jun;lleida;25;23,6;15,9;31,4
2014;jul;lleida;25;24,4;16,9;31,9
2014;ago;lleida;25;25,1;18,4;31,8
2014;sep;lleida;25;22,8;16,8;28,9
2014;oct;lleida;25;18,5;11,9;25
2014;nov;lleida;25;12,5;7,6;17,4
2014;dic;lleida;25;6,2;1,7;10,8
2015;ene;lleida;25;4,7;0,2;9,2
2015;feb;lleida;25;6,6;0,6;12,7
2015;mar;lleida;25;12,2;5,7;18,8
2015;abr;lleida;25;15,3;7,8;22,9
2015;may;lleida;25;20;11,8;28,3
2015;jun;lleida;25;24,7;16,4;33
2015;jul;lleida;25;28,2;20,1;36,4
2015;ago;lleida;25;25,5;18,3;32,7
2015;sep;lleida;25;20,1;13,4;26,7
2015;oct;lleida;25;16,3;9,9;22,6
2015;nov;lleida;25;10,9;6,6;15,2
2015;dic;lleida;25;6,4;3;9,9
2000;ene;lugo;27;4,1;-1,9;10,1
2000;feb;lugo;27;8,6;3,3;13,8
2000;mar;lugo;27;8,7;1,6;15,7
2000;abr;lugo;27;8,9;4,7;13
2000;may;lugo;27;13,7;7,6;19,8
2000;jun;lugo;27;16,7;9,1;24,3
2000;jul;lugo;27;17,7;11,9;23,5
2000;ago;lugo;27;17,7;10,6;24,8
2000;sep;lugo;27;16,6;9,6;23,6
2000;oct;lugo;27;11,5;6,4;16,6
2000;nov;lugo;27;8,4;4,9;11,9
2000;dic;lugo;27;9,2;6,4;11,9
2001;ene;lugo;27;7,4;4,2;10,6
2001;feb;lugo;27;7,4;2,1;12,8
2001;mar;lugo;27;10,6;6,9;14,2
2001;abr;lugo;27;9,5;3,7;15,2
2001;may;lugo;27;13,3;6,8;19,7
2001;jun;lugo;27;16,6;9,7;23,5
2001;jul;lugo;27;17,1;11,3;22,9
2001;ago;lugo;27;18,6;11,8;25,5
2001;sep;lugo;27;15;8,6;21,3
2001;oct;lugo;27;14,4;9,4;19,4
2002;jul;lugo;27;;;
2002;ago;lugo;27;17,1;10,7;23,5
2002;sep;lugo;27;16,2;9,5;22,9
2002;oct;lugo;27;13,6;8,4;18,7
2002;nov;lugo;27;9,4;6;12,7
2002;dic;lugo;27;9;5,6;12,3
2003;ene;lugo;27;5,4;1,3;9,5
2003;feb;lugo;27;6,2;1,6;10,9
2003;mar;lugo;27;10,5;3,9;17,1
2003;abr;lugo;27;11,1;5,3;17
2003;may;lugo;27;13,2;5,8;20,6
2003;jun;lugo;27;17,8;11,2;24,3
2003;jul;lugo;27;17,7;11,9;23,6
2003;ago;lugo;27;21,4;13,7;29,1
2003;sep;lugo;27;17,2;9,8;24,5
2003;oct;lugo;27;11,1;6,6;15,6
2003;nov;lugo;27;9,3;4,7;13,9
2003;dic;lugo;27;6,9;2,9;10,8
2004;ene;lugo;27;7,6;3,9;11,4
2004;feb;lugo;27;6,3;-0,1;12,6
2004;mar;lugo;27;7,6;2,1;13,1
2004;abr;lugo;27;8,9;2,8;15
2004;may;lugo;27;12,6;6,4;18,9
2004;jun;lugo;27;18,6;11,7;25,6
2004;jul;lugo;27;18,1;11,3;24,9
2004;ago;lugo;27;18;12;24
2004;sep;lugo;27;16,7;10,4;22,9
2004;oct;lugo;27;12,6;8,5;16,7
2004;nov;lugo;27;7,4;2,7;12
2004;dic;lugo;27;5,3;0,9;9,8
2005;ene;lugo;27;6,1;1,4;10,8
2005;feb;lugo;27;4;-1,2;9,3
2005;mar;lugo;27;8,8;2,2;15,5
2005;abr;lugo;27;10,6;5;16,2
2005;may;lugo;27;13,2;7;19,4
2005;jun;lugo;27;18,4;11,8;24,9
2005;jul;lugo;27;18,9;12,2;25,6
2005;ago;lugo;27;18,5;11,7;25,3
2005;sep;lugo;27;16;8,4;23,6
2005;oct;lugo;27;14;8,2;19,7
2005;nov;lugo;27;8,4;4,3;12,6
2005;dic;lugo;27;4,8;0,3;9,3
2006;ene;lugo;27;4,8;0;9,6
2006;feb;lugo;27;4,8;-1,1;10,7
2006;mar;lugo;27;10,2;5,5;14,9
2006;abr;lugo;27;11,3;5,2;17,4
2006;may;lugo;27;14,4;7,5;21,3
2006;jun;lugo;27;17,7;10,4;25,1
2006;jul;lugo;27;20,7;13,4;28
2006;ago;lugo;27;18,7;11,8;25,6
2006;sep;lugo;27;18,7;12,1;25,3
2006;oct;lugo;27;14,9;9,9;20
2006;nov;lugo;27;11,3;7,2;15,4
2006;dic;lugo;27;6,2;1,8;10,6
2007;ene;lugo;27;7;3,5;10,5
2007;feb;lugo;27;8,3;4,1;12,5
2007;mar;lugo;27;8,5;3,2;13,7
2007;abr;lugo;27;12;5,3;18,7
2007;may;lugo;27;13,2;7,5;18,9
2007;jun;lugo;27;15,8;9,5;22,1
2007;jul;lugo;27;17,5;10,8;24,1
2007;ago;lugo;27;17,1;10,2;23,9
2007;sep;lugo;27;15,9;8,4;23,3
2007;oct;lugo;27;13,2;6,4;20,1
2007;nov;lugo;27;7,5;1,4;13,6
2007;dic;lugo;27;5,4;0,3;10,4
2008;ene;lugo;27;7,6;2,6;12,5
2008;feb;lugo;27;9,3;2,3;16,3
2008;mar;lugo;27;8,4;3,2;13,6
2008;abr;lugo;27;10,6;4,7;16,5
2008;may;lugo;27;13,5;8,3;18,6
2008;jun;lugo;27;16,2;10;22,5
2008;jul;lugo;27;17,9;11,6;24,1
2008;ago;lugo;27;18,7;12,1;25,4
2008;sep;lugo;27;15,6;8,9;22,3
2008;oct;lugo;27;12,3;5,8;18,8
2008;nov;lugo;27;7,7;4;11,4
2008;dic;lugo;27;5,8;1,9;9,8
2009;ene;lugo;27;6;2,3;9,7
2009;feb;lugo;27;6,9;0,9;12,9
2009;mar;lugo;27;9,2;1,3;17,1
2009;abr;lugo;27;9,4;3,5;15,3
2009;may;lugo;27;13,3;6,9;19,7
2009;jun;lugo;27;17,3;11,9;22,6
2009;jul;lugo;27;17,6;11,2;24
2009;ago;lugo;27;18,7;12,2;25,3
2009;sep;lugo;27;16,9;9,8;24,1
2009;oct;lugo;27;15,4;9,9;20,9
2009;nov;lugo;27;10,5;7,3;13,7
2009;dic;lugo;27;6,2;2,4;10
2010;ene;lugo;27;5,9;2,3;9,5
2010;feb;lugo;27;6,1;1,6;10,6
2010;mar;lugo;27;8,1;2,4;13,9
2010;abr;lugo;27;12,3;5,5;19,2
2010;may;lugo;27;12,9;6,8;19
2010;jun;lugo;27;16,1;10,3;22
2010;jul;lugo;27;19,3;13,4;25,2
2010;ago;lugo;27;19,6;12,4;26,8
2010;sep;lugo;27;17,2;9,5;24,8
2010;oct;lugo;27;12,8;7,1;18,4
2010;nov;lugo;27;8,2;4,5;12
2010;dic;lugo;27;5,6;1,5;9,8
2011;ene;lugo;27;7,2;3,4;11
2011;feb;lugo;27;7,6;2,1;13,1
2011;mar;lugo;27;9,2;3,5;15
2011;abr;lugo;27;14,3;7;21,6
2011;may;lugo;27;14,8;9,3;20,3
2011;jun;lugo;27;16,2;9,1;23,3
2011;jul;lugo;27;17,7;11,6;23,7
2011;ago;lugo;27;18,9;11,8;26
2011;sep;lugo;27;18,3;11,7;24,9
2011;oct;lugo;27;14,4;6,3;22,6
2011;nov;lugo;27;10,1;5,8;14,4
2011;dic;lugo;27;7;3,1;10,9
2012;ene;lugo;27;6,1;1,4;10,7
2012;feb;lugo;27;5,6;-0,6;11,9
2012;mar;lugo;27;10,3;1,6;19,1
2012;abr;lugo;27;8,4;3,9;13
2012;may;lugo;27;14,6;8,7;20,6
2012;jun;lugo;27;16,7;10,9;22,5
2012;jul;lugo;27;17,9;11,2;24,6
2012;ago;lugo;27;19,2;11,9;26,5
2012;sep;lugo;27;17,3;9,9;24,8
2012;oct;lugo;27;12,8;7,1;18,5
2012;nov;lugo;27;8;3,6;12,4
2012;dic;lugo;27;8,2;5,4;11,1
2013;ene;lugo;27;7;3,3;10,6
2013;feb;lugo;27;6,5;2,5;10,6
2013;mar;lugo;27;8,9;4,8;12,9
2013;abr;lugo;27;10,2;4,8;15,7
2013;may;lugo;27;10,6;4,7;16,5
2013;jun;lugo;27;15,3;9,4;21,2
2013;jul;lugo;27;20,9;14;27,8
2013;ago;lugo;27;19,1;11,9;26,4
2013;sep;lugo;27;18,2;11;25,4
2013;oct;lugo;27;14,8;10,1;19,6
2013;nov;lugo;27;9,2;5,5;12,8
2013;dic;lugo;27;6,1;1;11,2
2014;ene;lugo;27;7,8;5,2;10,4
2014;feb;lugo;27;7,2;3,7;10,8
2014;mar;lugo;27;9,3;2,8;15,7
2014;abr;lugo;27;12,5;7,2;17,9
2014;may;lugo;27;13;6,6;19,4
2014;jun;lugo;27;17,1;10,8;23,4
2014;jul;lugo;27;18,8;12,9;24,7
2014;ago;lugo;27;18;11,2;24,8
2014;sep;lugo;27;18,3;12;24,7
2014;oct;lugo;27;15,6;9,8;21,5
2014;nov;lugo;27;10,1;6,9;13,4
2014;dic;lugo;27;7;3,4;10,5
2015;ene;lugo;27;6,2;1,5;10,8
2015;feb;lugo;27;5,8;2;9,5
2015;mar;lugo;27;9,2;3;15,3
2015;abr;lugo;27;12,4;6;18,7
2015;may;lugo;27;14,7;8,3;21,1
2015;jun;lugo;27;18,4;11,3;25,4
2015;jul;lugo;27;20;12,9;27,2
2015;ago;lugo;27;19,2;12,1;26,3
2015;sep;lugo;27;15,9;9,7;22,1
2015;oct;lugo;27;13,4;8,2;18,7
2015;nov;lugo;27;11,5;6,8;16,2
2015;dic;lugo;27;9,9;5,6;14,1
2000;ene;madrid;28;-0,1;-3,5;3,2
2000;feb;madrid;28;4,2;0,5;7,9
2000;mar;madrid;28;3,7;0;7,3
2000;abr;madrid;28;0,5;-1,8;2,8
2000;may;madrid;28;9,2;5,2;13,1
2000;jun;madrid;28;14,4;9,3;19,6
2000;jul;madrid;28;15,4;9,8;21
2000;ago;madrid;28;16,3;10,7;22
2000;sep;madrid;28;13,8;9;18,7
2000;oct;madrid;28;6,7;3,3;10,1
2000;nov;madrid;28;0,7;-1,7;3
2000;dic;madrid;28;0,8;-1,4;2,9
2001;ene;madrid;28;-0,8;-2,6;1
2001;feb;madrid;28;0,2;-2,4;2,9
2001;mar;madrid;28;3,1;0,5;5,7
2001;abr;madrid;28;3,9;-0,5;8,3
2001;may;madrid;28;8,2;4,3;12
2001;jun;madrid;28;15,4;9,8;21,1
2001;jul;madrid;28;15,4;9,8;21,1
2001;ago;madrid;28;17,3;11,9;22,8
2001;sep;madrid;28;12,8;8,6;17
2001;oct;madrid;28;8,6;5,2;12
2001;nov;madrid;28;0,4;-2,8;3,7
2001;dic;madrid;28;0,8;-2,7;4,2
2002;ene;madrid;28;1,2;-1,7;4,1
2002;feb;madrid;28;2,2;-1,7;6,1
2002;mar;madrid;28;3;-0,1;6,1
2002;abr;madrid;28;4,7;0,8;8,6
2002;may;madrid;28;6,2;1,8;10,5
2002;jun;madrid;28;14,9;9,7;20,1
2002;jul;madrid;28;16,1;10,3;21,8
2002;ago;madrid;28;15;10;20
2002;sep;madrid;28;11,2;7,1;15,3
2002;oct;madrid;28;7,2;4,1;10,3
2002;nov;madrid;28;1,7;-0,7;4,2
2002;dic;madrid;28;0,8;-1,2;2,9
2003;ene;madrid;28;-2,3;-5;0,3
2003;feb;madrid;28;-2,2;-4,5;0,1
2003;mar;madrid;28;3,8;0,3;7,3
2003;abr;madrid;28;4,1;0,1;8,1
2003;may;madrid;28;9,2;4,1;14,3
2003;jun;madrid;28;16,7;11,6;21,8
2003;jul;madrid;28;17,8;11,8;23,9
2003;ago;madrid;28;19,5;13,5;25,5
2003;sep;madrid;28;13,6;8,8;18,5
2003;oct;madrid;28;5,5;2,6;8,3
2003;nov;madrid;28;3,4;0,5;6,2
2003;dic;madrid;28;-0,1;-2,6;2,5
2004;ene;madrid;28;0,5;-2,1;3,1
2004;feb;madrid;28;1,2;-2,3;4,6
2004;mar;madrid;28;0,6;-2,6;3,9
2004;abr;madrid;28;2,8;-1,1;6,7
2004;may;madrid;28;5,8;2;9,7
2004;jun;madrid;28;15,7;10,5;21
2004;jul;madrid;28;17,2;11,5;22,9
2004;ago;madrid;28;15,7;10,7;20,6
2004;sep;madrid;28;14,6;9,7;19,6
2004;oct;madrid;28;7,2;4,1;10,3
2004;nov;madrid;28;3,3;0;6,6
2004;dic;madrid;28;-0,7;-3,2;1,7
2005;ene;madrid;28;0;-3,6;3,6
2005;feb;madrid;28;-4,2;-7,2;-1,2
2005;mar;madrid;28;1,8;-1,8;5,5
2005;abr;madrid;28;4,1;-0,1;8,4
2005;may;madrid;28;10,1;5,3;14,9
2005;jun;madrid;28;15,7;10,2;21,3
2005;jul;madrid;28;17,9;12,2;23,5
2005;ago;madrid;28;17,8;12,1;23,5
2005;sep;madrid;28;12,7;7,3;18
2005;oct;madrid;28;7,8;4,2;11,4
2005;nov;madrid;28;0,6;-2,1;3,2
2005;dic;madrid;28;-0,7;-3,4;2,1
2006;ene;madrid;28;-1,7;-4,6;1,2
2006;feb;madrid;28;-0,3;-3,5;2,9
2006;mar;madrid;28;2,1;-1;5,1
2006;abr;madrid;28;5,9;1,7;10,2
2006;may;madrid;28;11;5,9;16,1
2006;jun;madrid;28;15,3;9,8;20,8
2006;jul;madrid;28;19,1;13,5;24,7
2006;ago;madrid;28;16,1;10,6;21,7
2006;sep;madrid;28;13,7;9,1;18,3
2006;oct;madrid;28;9;5,7;12,3
2006;nov;madrid;28;4,9;2,4;7,5
2006;dic;madrid;28;0,1;-2,8;2,9
2007;ene;madrid;28;1,6;-1,6;4,9
2007;feb;madrid;28;0,7;-2;3,4
2007;mar;madrid;28;1;-2,9;4,9
2007;abr;madrid;28;4,6;0,3;8,8
2007;may;madrid;28;7,4;2,8;11,9
2007;jun;madrid;28;11,5;6,8;16,1
2007;jul;madrid;28;16;10,3;21,7
2007;ago;madrid;28;15,2;9,5;21
2007;sep;madrid;28;13,6;8,9;18,3
2007;oct;madrid;28;7,6;3,6;11,6
2007;nov;madrid;28;4,5;0,8;8,3
2007;dic;madrid;28;0,7;-2,3;3,7
2008;ene;madrid;28;2,3;-1;5,5
2008;feb;madrid;28;2,2;-0,9;5,3
2008;mar;madrid;28;1,2;-2,8;5,2
2008;abr;madrid;28;4,6;0,6;8,5
2008;may;madrid;28;6,6;2,7;10,4
2008;jun;madrid;28;12,4;7,6;17,2
2008;jul;madrid;28;15,9;10,2;21,7
2008;ago;madrid;28;16,8;10,8;22,9
2008;sep;madrid;28;11,5;6,9;16,2
2008;oct;madrid;28;6,7;3;10,4
2008;nov;madrid;28;-0,3;-2,9;2,3
2008;dic;madrid;28;-0,6;-2,9;1,7
2009;ene;madrid;28;-2,2;-5;0,6
2009;feb;madrid;28;0,6;-2,3;3,6
2009;mar;madrid;28;4,3;0,4;8,2
2009;abr;madrid;28;2,7;-1,2;6,6
2009;may;madrid;28;10,4;5,5;15,3
2009;jun;madrid;28;14,6;9,7;19,6
2009;jul;madrid;28;17,4;11,4;23,5
2009;ago;madrid;28;19,4;13,5;25,4
2009;sep;madrid;28;13,3;8,2;18,4
2009;oct;madrid;28;10,8;6,7;14,8
2009;nov;madrid;28;3,4;0,6;6,2
2009;dic;madrid;28;-0,3;-3,7;3
2010;ene;madrid;28;-2,4;-4,6;-0,2
2010;feb;madrid;28;-2,3;-4,9;0,3
2010;mar;madrid;28;-0,5;-3,2;2,3
2010;abr;madrid;28;5,9;1,3;10,5
2010;may;madrid;28;6,3;1,8;10,8
2010;jun;madrid;28;11,9;7,2;16,7
2010;jul;madrid;28;19;13,2;24,8
2010;ago;madrid;28;17,8;12,2;23,5
2010;sep;madrid;28;13,1;8,4;17,8
2010;oct;madrid;28;6,7;2,7;10,6
2010;nov;madrid;28;0,4;-2,2;3
2010;dic;madrid;28;0,1;-3,1;3,3
2011;ene;madrid;28;0;-2,9;2,8
2011;feb;madrid;28;0,8;-2,4;4,1
2011;mar;madrid;28;0,5;-2,3;3,4
2011;abr;madrid;28;8,2;3,9;12,6
2011;may;madrid;28;10,9;5,9;15,9
2011;jun;madrid;28;13,9;8,7;19,1
2011;jul;madrid;28;15,6;9,7;21,5
2011;ago;madrid;28;17,2;11,5;22,8
2011;sep;madrid;28;15,3;9,6;21
2011;oct;madrid;28;10,1;5,9;14,3
2011;nov;madrid;28;3,6;1,4;5,8
2011;dic;madrid;28;1,7;-1,8;5,3
2012;ene;madrid;28;1,7;-1,9;5,3
2012;feb;madrid;28;-3;-6,3;0,4
2012;mar;madrid;28;3,8;-1;8,7
2012;abr;madrid;28;0,9;-1,9;3,8
2012;may;madrid;28;10;5,5;14,4
2012;jun;madrid;28;14,8;9,4;20,2
2012;jul;madrid;28;17;10,8;23,3
2012;ago;madrid;28;18;12,2;23,9
2012;sep;madrid;28;13;8,3;17,8
2012;oct;madrid;28;7,5;3,8;11,2
2012;nov;madrid;28;1,9;-0,7;4,5
2012;dic;madrid;28;1,1;-1,6;3,8
2013;ene;madrid;28;0,8;-2,1;3,6
2013;feb;madrid;28;-2,4;-4,9;0
2013;mar;madrid;28;-0,1;-2,7;2,6
2013;abr;madrid;28;3,7;-0,3;7,6
2013;may;madrid;28;5,3;1,4;9,2
2013;jun;madrid;28;12,1;7,3;16,8
2013;jul;madrid;28;18,3;12,7;23,9
2013;ago;madrid;28;18,4;12,9;23,8
2013;sep;madrid;28;14,5;10;18,9
2013;oct;madrid;28;8,6;5,2;12
2013;nov;madrid;28;0,6;-2;3,3
2013;dic;madrid;28;1,6;-1,6;4,8
2014;ene;madrid;28;0,1;-2,1;2,4
2014;feb;madrid;28;-1,7;-4,4;0,9
2014;mar;madrid;28;2,7;-0,5;5,8
2014;abr;madrid;28;7,1;3,2;11
2014;may;madrid;28;8,6;4,1;13,1
2014;jun;madrid;28;12,8;7,7;17,9
2014;jul;madrid;28;15,6;10,4;20,8
2014;ago;madrid;28;16,7;11,2;22,3
2014;sep;madrid;28;13;9;17,1
2014;oct;madrid;28;10,9;7,3;14,5
2014;nov;madrid;28;3,3;0,8;5,7
2014;dic;madrid;28;0,2;-2,6;3
2015;ene;madrid;28;0,7;-2,4;3,9
2015;feb;madrid;28;-3,2;-5,3;-1,1
2015;mar;madrid;28;3,1;-0,5;6,7
2015;abr;madrid;28;6,2;2,1;10,3
2015;may;madrid;28;11,1;5,8;16,4
2015;jun;madrid;28;15,3;10,2;20,5
2015;jul;madrid;28;20,5;14,8;26,3
2015;ago;madrid;28;17;11,4;22,6
2015;sep;madrid;28;11,9;7,2;16,6
2015;oct;madrid;28;7,7;4,3;11,1
2015;nov;madrid;28;6,6;3,4;9,7
2015;dic;madrid;28;5,4;2,3;8,5
2000;ene;málaga;29;11;6,4;15,6
2000;feb;málaga;29;14,3;8,5;20,2
2000;mar;málaga;29;14,7;9,3;20,1
2000;abr;málaga;29;15,7;10,9;20,5
2000;may;málaga;29;19,6;15;24,2
2000;jun;málaga;29;23,3;18,7;27,8
2000;jul;málaga;29;25,5;20,3;30,6
2000;ago;málaga;29;25,8;20,7;30,9
2000;sep;málaga;29;22,9;18;27,9
2000;oct;málaga;29;18,6;13,6;23,6
2000;nov;málaga;29;15,1;10,3;19,8
2000;dic;málaga;29;12,9;8,3;17,5
2001;ene;málaga;29;12,9;8,6;17,2
2001;feb;málaga;29;13,4;8,3;18,6
2001;mar;málaga;29;16,6;11,6;21,6
2001;abr;málaga;29;18,3;12,7;23,8
2001;may;málaga;29;19,6;14,7;24,4
2001;jun;málaga;29;24,8;19,5;30,1
2001;jul;málaga;29;25,7;20,9;30,6
2001;ago;málaga;29;27,3;22,8;31,7
2001;sep;málaga;29;24,2;20;28,5
2001;oct;málaga;29;20,7;16,5;24,8
2001;nov;málaga;29;14,6;10,7;18,4
2001;dic;málaga;29;13;9,5;16,5
2002;ene;málaga;29;13,4;9,4;17,4
2002;feb;málaga;29;14,1;8,7;19,4
2002;mar;málaga;29;14,8;10,4;19,1
2002;abr;málaga;29;16,5;11,4;21,5
2002;may;málaga;29;19,7;14,6;24,9
2002;jun;málaga;29;24,1;19,1;29
2002;jul;málaga;29;25,8;21,1;30,5
2002;ago;málaga;29;25,7;20,9;30,4
2002;sep;málaga;29;23,4;18,9;27,8
2002;oct;málaga;29;20,3;15,8;24,7
2002;nov;málaga;29;17,4;13,2;21,7
2002;dic;málaga;29;14,4;10,4;18,3
2003;ene;málaga;29;12,3;7,4;17,2
2003;feb;málaga;29;12,6;8,3;16,9
2003;mar;málaga;29;15,2;11,2;19,1
2003;abr;málaga;29;16,4;11,8;21
2003;may;málaga;29;19,8;15,2;24,4
2003;jun;málaga;29;25,2;20;30,4
2003;jul;málaga;29;26,8;21,1;32,5
2003;ago;málaga;29;27,2;22,2;32,3
2003;sep;málaga;29;24;19,7;28,4
2003;oct;málaga;29;19,4;16;22,9
2003;nov;málaga;29;15,8;11,9;19,7
2003;dic;málaga;29;12,9;8,5;17,3
2004;ene;málaga;29;14,6;9,9;19,3
2004;feb;málaga;29;13,3;9,5;17
2004;mar;málaga;29;14,5;10,1;18,9
2004;abr;málaga;29;15,7;10,4;21,1
2004;may;málaga;29;17,7;13,3;22
2004;jun;málaga;29;23,7;19,1;28,4
2004;jul;málaga;29;25,4;21,3;29,6
2004;ago;málaga;29;27;22,2;31,9
2004;sep;málaga;29;24;19,1;29
2004;oct;málaga;29;19,8;14,9;24,8
2004;nov;málaga;29;15,3;10,8;19,8
2004;dic;málaga;29;13,1;8,9;17,2
2005;ene;málaga;29;11,1;5,6;16,5
2005;feb;málaga;29;10,9;5,5;16,2
2005;mar;málaga;29;14,1;10;18,2
2005;abr;málaga;29;17,4;12,3;22,4
2005;may;málaga;29;20,9;15,7;26
2005;jun;málaga;29;24,3;19,1;29,6
2005;jul;málaga;29;27;22;32
2005;ago;málaga;29;25,8;21,1;30,4
2005;sep;málaga;29;23,4;18,5;28,3
2005;oct;málaga;29;20;16;23,9
2005;nov;málaga;29;14,8;10,2;19,4
2005;dic;málaga;29;13,1;8,8;17,4
2006;ene;málaga;29;11,5;7,4;15,6
2006;feb;málaga;29;12,2;7,7;16,6
2006;mar;málaga;29;15,3;10,3;20,3
2006;abr;málaga;29;18,3;13,8;22,8
2006;may;málaga;29;20,7;16,3;25,2
2006;jun;málaga;29;23,3;18,3;28,3
2006;jul;málaga;29;26,3;21;31,6
2006;ago;málaga;29;25,8;20,8;30,9
